approach_name,simulator_variant,batch_count,batch_size,num_training_sims,epochs,training_seed,network_seed,epoch,loss,mean/inference_mean,quantiles/inference_quantiles
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,175,0.07954192161560059,0.08650602400302887,0.0725778117775917
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,176,0.07967065274715424,0.08604485541582108,0.0732964426279068
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,177,0.07982088625431061,0.08585359156131744,0.07378818839788437
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,178,0.07877012342214584,0.08543147891759872,0.07210876792669296
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,179,0.07848325371742249,0.08505946397781372,0.07190703600645065
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,180,0.07841341942548752,0.08484095335006714,0.0719858855009079
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,181,0.07772611081600189,0.08437603712081909,0.07107619196176529
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,182,0.07787677645683289,0.08417405188083649,0.07157950103282928
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,183,0.07745540887117386,0.08374859392642975,0.07116222381591797
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,184,0.07724421471357346,0.08346523344516754,0.07102319598197937
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,185,0.07723690569400787,0.08314557373523712,0.07132824510335922
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,186,0.07671737670898438,0.0828743502497673,0.07056041061878204
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,187,0.07645120471715927,0.08254729956388474,0.07035510987043381
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,188,0.07708083093166351,0.08229826390743256,0.07186339795589447
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,189,0.07623319327831268,0.08195465058088303,0.07051173597574234
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,190,0.07568705081939697,0.08169122040271759,0.06968288123607635
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,191,0.07619136571884155,0.08140413463115692,0.07097860425710678
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,192,0.07583324611186981,0.08111773431301117,0.07054875791072845
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,193,0.07485587894916534,0.08086802065372467,0.06884373724460602
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,194,0.07540957629680634,0.08059271425008774,0.07022643834352493
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,195,0.07523955404758453,0.08035008609294891,0.07012902200222015
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,196,0.07476501166820526,0.08008884638547897,0.06944117695093155
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,197,0.07534056156873703,0.0798768550157547,0.07080426812171936
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,198,0.074090376496315,0.07958904653787613,0.06859170645475388
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,199,0.07463723421096802,0.0793679803609848,0.06990648806095123
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,200,0.07364822924137115,0.07910892367362976,0.06818752735853195
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,201,0.07377290725708008,0.0789007842540741,0.06864503771066666
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,202,0.07373511791229248,0.0786663293838501,0.06880389899015427
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,203,0.07326027750968933,0.0784497857093811,0.06807076185941696
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,204,0.07333695888519287,0.0782114788889885,0.06846243888139725
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,205,0.07241471111774445,0.07800488919019699,0.0668245404958725
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,206,0.07274235785007477,0.07777589559555054,0.067708820104599
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,207,0.07214142382144928,0.07757730782032013,0.06670553237199783
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,208,0.0721624419093132,0.07738004624843597,0.06694483757019043
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,209,0.07191474735736847,0.07717883586883545,0.06665065139532089
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,210,0.07199710607528687,0.07698176801204681,0.06701243668794632
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,211,0.07145962119102478,0.07679186016321182,0.06612738966941833
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,212,0.07160167396068573,0.07658858597278595,0.06661476194858551
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,213,0.0714094340801239,0.07640086114406586,0.06641801446676254
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,214,0.070926234126091,0.07624612748622894,0.06560634076595306
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,215,0.07111163437366486,0.07604875415563583,0.06617450714111328
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,216,0.07069633901119232,0.0759064331650734,0.06548625230789185
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,217,0.07070708274841309,0.075701043009758,0.06571312248706818
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,218,0.0705912709236145,0.07557030767202377,0.06561222672462463
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,219,0.07045942544937134,0.07539728283882141,0.06552157551050186
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,220,0.07011879235506058,0.07522083073854446,0.06501675397157669
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,221,0.07012693583965302,0.07509331405162811,0.06516056507825851
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,222,0.06997044384479523,0.07490445673465729,0.06503643840551376
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,223,0.06970153748989105,0.07477927207946777,0.06462380290031433
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,224,0.06981576979160309,0.07462000846862793,0.06501153111457825
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,225,0.06953117996454239,0.07447009533643723,0.06459226459264755
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,226,0.06937657296657562,0.07436023652553558,0.06439291685819626
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,227,0.06931208074092865,0.07419218868017197,0.06443198025226593
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,228,0.06921960413455963,0.07408584654331207,0.06435336172580719
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,229,0.06888158619403839,0.07395739108324051,0.06380578875541687
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,230,0.06888209283351898,0.07380557805299759,0.06395860016345978
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,231,0.06873881816864014,0.07369669526815414,0.06378093361854553
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,232,0.06862101703882217,0.07357478886842728,0.06366724520921707
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,233,0.06840229034423828,0.07344814389944077,0.0633564293384552
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,234,0.06838980317115784,0.07334104180335999,0.06343857198953629
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,235,0.06830449402332306,0.0732344314455986,0.06337454915046692
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,236,0.06810742616653442,0.07311783730983734,0.0630970224738121
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,237,0.06818260252475739,0.07301092892885208,0.06335426867008209
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,238,0.06789592653512955,0.07291782647371292,0.06287402659654617
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,239,0.0679233968257904,0.07281896471977234,0.06302782148122787
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,240,0.0677744597196579,0.07272504270076752,0.06282387673854828
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,241,0.06773363053798676,0.07263819873332977,0.06282906234264374
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,242,0.06763571500778198,0.07254157960414886,0.0627298429608345
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,243,0.06753036379814148,0.07245386391878128,0.06260686367750168
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,244,0.06746754050254822,0.07237294316291809,0.06256214529275894
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,245,0.06734533607959747,0.07228516042232513,0.06240551173686981
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,246,0.0673123151063919,0.07220587134361267,0.062418755143880844
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,247,0.06721553206443787,0.07213204354047775,0.06229902058839798
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,248,0.06719227880239487,0.07205559313297272,0.06232896447181702
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,249,0.06713530421257019,0.07198376953601837,0.062286846339702606
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,250,0.06699790060520172,0.07191689312458038,0.06207890063524246
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,251,0.06698598712682724,0.07185260951519012,0.062119364738464355
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,252,0.06688082218170166,0.0717894583940506,0.061972178518772125
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,253,0.06685125827789307,0.07172754406929016,0.06197497993707657
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,254,0.06681228429079056,0.0716678649187088,0.061956703662872314
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,255,0.06671717017889023,0.07161105424165726,0.0618232823908329
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,256,0.06667319685220718,0.07155609130859375,0.06179030239582062
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,257,0.06660406291484833,0.07150246948003769,0.06170565262436867
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,258,0.06656599044799805,0.07145154476165771,0.06168042868375778
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,259,0.0665358230471611,0.07140307128429413,0.061668574810028076
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,260,0.06650249660015106,0.07135609537363052,0.061648890376091
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,261,0.06644417345523834,0.07131189852952957,0.06157645583152771
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,262,0.06638763844966888,0.07127059996128082,0.06150466948747635
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,263,0.06634978950023651,0.07123160362243652,0.0614679753780365
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,264,0.06631481647491455,0.07119456678628922,0.06143507361412048
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,265,0.06629285961389542,0.07115872204303741,0.06142699345946312
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,266,0.06626807153224945,0.07112447917461395,0.06141166388988495
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,267,0.06623557955026627,0.07109192758798599,0.06137922778725624
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,268,0.06618685275316238,0.07106130570173264,0.06131239980459213
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,269,0.06617061793804169,0.07103231549263,0.06130891293287277
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,270,0.0661364495754242,0.07100469619035721,0.06126821041107178
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,271,0.06610845029354095,0.0709783136844635,0.06123857945203781
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,272,0.06608690321445465,0.07095392048358917,0.06121988594532013
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,273,0.06607306003570557,0.07093111425638199,0.061215002089738846
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,274,0.06605110317468643,0.07090993225574493,0.06119227409362793
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,275,0.06601956486701965,0.07089019566774368,0.06114894151687622
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,276,0.06600542366504669,0.07087196409702301,0.061138883233070374
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,277,0.06599374115467072,0.0708550363779068,0.06113244220614433
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,278,0.06597289443016052,0.07083941251039505,0.061106376349925995
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,279,0.06596213579177856,0.07082514464855194,0.061099130660295486
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,280,0.06594705581665039,0.07081199437379837,0.06108212098479271
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,281,0.06593525409698486,0.07079996913671494,0.06107054650783539
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,282,0.06591929495334625,0.07078885287046432,0.06104972958564758
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,283,0.06591112166643143,0.07077877968549728,0.06104345992207527
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,284,0.06590431928634644,0.07076980918645859,0.06103883683681488
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,285,0.06589391827583313,0.07076170295476913,0.06102614104747772
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,286,0.06588272005319595,0.07075461000204086,0.061010830104351044
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,287,0.06587783992290497,0.07074848562479019,0.06100718677043915
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,288,0.06587356328964233,0.07074300199747086,0.06100413203239441
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,289,0.06586674600839615,0.0707382932305336,0.0609951950609684
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,290,0.06586064398288727,0.07073431462049484,0.06098697707056999
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,291,0.06585663557052612,0.07073099911212921,0.06098226457834244
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,292,0.06585406512022018,0.07072823494672775,0.060979895293712616
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,293,0.06585167348384857,0.07072597742080688,0.060977376997470856
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,294,0.06584948301315308,0.07072422653436661,0.06097474694252014
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,295,0.06584782898426056,0.0707228034734726,0.060972847044467926
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,296,0.06584645062685013,0.07072178274393082,0.06097111850976944
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,297,0.06584565341472626,0.0707210972905159,0.06097021326422691
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,298,0.06584502011537552,0.07072064280509949,0.06096939370036125
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,299,0.06584461033344269,0.0707203820347786,0.06096883863210678
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,1,128,128,300,1334,1434,300,0.06584444642066956,0.07072031497955322,0.06096857041120529
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,1,1.3438371419906616,2.1008236408233643,0.586850643157959
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,2,0.9184853434562683,1.2382978200912476,0.5986728668212891
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,3,0.6957715749740601,0.9369797706604004,0.4545634388923645
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,4,0.6056696772575378,0.8146606683731079,0.39667871594429016
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,5,0.5686851739883423,0.797525942325592,0.3398444652557373
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,6,0.4712809920310974,0.6089197397232056,0.33364227414131165
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,7,0.49989351630210876,0.6629010438919067,0.3368859887123108
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,8,0.4450336694717407,0.6030231714248657,0.2870441675186157
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,9,0.38197487592697144,0.5027027130126953,0.26124700903892517
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,10,0.3486005663871765,0.43625980615615845,0.2609412968158722
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,11,0.31470251083374023,0.40317249298095703,0.22623251378536224
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,12,0.29501962661743164,0.3837825655937195,0.2062566727399826
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,13,0.29016125202178955,0.3771417737007141,0.2031807154417038
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,14,0.2678598165512085,0.329198956489563,0.206520676612854
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,15,0.27074453234672546,0.3371303677558899,0.20435871183872223
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,16,0.23245081305503845,0.2774368226528168,0.18746481835842133
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,17,0.20508185029029846,0.24435825645923615,0.16580542922019958
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,18,0.2292591780424118,0.26733526587486267,0.19118309020996094
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,19,0.19995729625225067,0.2434508055448532,0.15646378695964813
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,20,0.21260002255439758,0.2696897089481354,0.15551035106182098
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,21,0.21059030294418335,0.2621455788612366,0.15903501212596893
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,22,0.21867677569389343,0.28040093183517456,0.1569526344537735
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,23,0.24113047122955322,0.30708804726600647,0.17517289519309998
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,24,0.19932100176811218,0.2536810636520386,0.1449609398841858
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,25,0.21612778306007385,0.26943540573120117,0.16282017529010773
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,26,0.20511168241500854,0.25369957089424133,0.15652377903461456
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,27,0.18931062519550323,0.23438489437103271,0.14423635601997375
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,28,0.18226496875286102,0.21601270139217377,0.14851723611354828
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,29,0.19242429733276367,0.23642347753047943,0.14842510223388672
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,30,0.18828988075256348,0.23596736788749695,0.1406124085187912
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,31,0.21242213249206543,0.26998093724250793,0.15486334264278412
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,32,0.20670416951179504,0.25584569573402405,0.15756264328956604
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,33,0.1775067150592804,0.21963801980018616,0.13537539541721344
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,34,0.18574923276901245,0.22701461613178253,0.14448386430740356
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,35,0.2011810839176178,0.2566308081150055,0.1457313597202301
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,36,0.16452209651470184,0.19479241967201233,0.13425177335739136
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,37,0.1932631880044937,0.23761333525180817,0.14891304075717926
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,38,0.17869146168231964,0.22736187279224396,0.13002105057239532
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,39,0.20232811570167542,0.2566513419151306,0.14800487458705902
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,40,0.20355233550071716,0.2673274874687195,0.13977718353271484
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,41,0.17821785807609558,0.21935801208019257,0.1370776891708374
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,42,0.15549656748771667,0.1880006045103073,0.12299253791570663
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,43,0.16536936163902283,0.20352709293365479,0.12721163034439087
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,44,0.19010668992996216,0.24477338790893555,0.13543999195098877
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,45,0.16174927353858948,0.1998547613620758,0.12364377081394196
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,46,0.178580641746521,0.22251495718955994,0.13464632630348206
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,47,0.20360612869262695,0.27062907814979553,0.13658316433429718
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,48,0.18373800814151764,0.23413783311843872,0.13333818316459656
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,49,0.20804427564144135,0.2782098352909088,0.13787871599197388
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,50,0.16215230524539948,0.19534452259540558,0.12896008789539337
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,51,0.1703099012374878,0.2178116887807846,0.12280811369419098
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,52,0.16309073567390442,0.19515478610992432,0.13102667033672333
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,53,0.17555966973304749,0.21642190217971802,0.13469742238521576
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,54,0.18049170076847076,0.22204595804214478,0.13893744349479675
batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,128,256,300,1335,1435,55,0.1533586084842682,0.18674033880233765,0.11997686326503754
